bessern,SHIFTER,BOOTSTRAPPED
bestärken,NONSHIFTER,GOLD_STANDARD
bestehenbleiben,NONSHIFTER,GOLD_STANDARD
bestehlen,SHIFTER,BOOTSTRAPPED
besteigen,NONSHIFTER,GOLD_STANDARD
bestreichen,NONSHIFTER,GOLD_STANDARD
bestreiken,NONSHIFTER,GOLD_STANDARD
bestreuen,NONSHIFTER,GOLD_STANDARD
bestücken,NONSHIFTER,GOLD_STANDARD
besudeln,NONSHIFTER,GOLD_STANDARD
betanken,NONSHIFTER,GOLD_STANDARD
betätigen,NONSHIFTER,GOLD_STANDARD
betonieren,NONSHIFTER,GOLD_STANDARD
betrauen,NONSHIFTER,GOLD_STANDARD
betreten,NONSHIFTER,GOLD_STANDARD
betrinken,NONSHIFTER,GOLD_STANDARD
betrüben,NONSHIFTER,GOLD_STANDARD
betütern,NONSHIFTER,GOLD_STANDARD
beurkunden,NONSHIFTER,GOLD_STANDARD
beurlauben,NONSHIFTER,BOOTSTRAPPED
bevormunden,NONSHIFTER,GOLD_STANDARD
bevorrechtigen,NONSHIFTER,GOLD_STANDARD
bevorstehen,NONSHIFTER,GOLD_STANDARD
bevorteilen,NONSHIFTER,GOLD_STANDARD
bewachen,NONSHIFTER,GOLD_STANDARD
bewahren,SHIFTER,GOLD_STANDARD
bewältigen,NONSHIFTER,GOLD_STANDARD
beweiden,NONSHIFTER,GOLD_STANDARD
bewilligen,NONSHIFTER,GOLD_STANDARD
bewölken,NONSHIFTER,GOLD_STANDARD
bezähmen,SHIFTER,BOOTSTRAPPED
bezwecken,NONSHIFTER,GOLD_STANDARD
bezwingen,SHIFTER,GOLD_STANDARD
biesen,NONSHIFTER,GOLD_STANDARD
blanchieren,NONSHIFTER,GOLD_STANDARD
blasphemieren,NONSHIFTER,GOLD_STANDARD
blecken,NONSHIFTER,GOLD_STANDARD
bleibenlassen,SHIFTER,GOLD_STANDARD
blessieren,SHIFTER,GOLD_STANDARD
blinken,NONSHIFTER,GOLD_STANDARD
blocken,SHIFTER,GOLD_STANDARD
blockieren,SHIFTER,GOLD_STANDARD
blöken,NONSHIFTER,GOLD_STANDARD
bloßlegen,SHIFTER,BOOTSTRAPPED
bocken,NONSHIFTER,GOLD_STANDARD
bohnern,NONSHIFTER,GOLD_STANDARD
bomben,NONSHIFTER,GOLD_STANDARD
bosseln,NONSHIFTER,GOLD_STANDARD
boßeln,NONSHIFTER,GOLD_STANDARD
böttchern,NONSHIFTER,GOLD_STANDARD
bowlen,NONSHIFTER,GOLD_STANDARD
boxen,NONSHIFTER,GOLD_STANDARD
boykottieren,SHIFTER,BOOTSTRAPPED
brauchen,NONSHIFTER,GOLD_STANDARD
bräunen,NONSHIFTER,GOLD_STANDARD
brechen,SHIFTER,BOOTSTRAPPED
breiten,NONSHIFTER,GOLD_STANDARD
bremsen,SHIFTER,BOOTSTRAPPED
brikettieren,NONSHIFTER,GOLD_STANDARD
bringen,NONSHIFTER,GOLD_STANDARD
bröseln,NONSHIFTER,BOOTSTRAPPED
brüskieren,NONSHIFTER,BOOTSTRAPPED
buddeln,NONSHIFTER,GOLD_STANDARD
budgetieren,NONSHIFTER,GOLD_STANDARD
bunkern,NONSHIFTER,GOLD_STANDARD
büßen,NONSHIFTER,GOLD_STANDARD
camouflieren,NONSHIFTER,GOLD_STANDARD
canceln,SHIFTER,GOLD_STANDARD
catchen,NONSHIFTER,GOLD_STANDARD
cellophanieren,NONSHIFTER,GOLD_STANDARD
charakterisieren,NONSHIFTER,GOLD_STANDARD
chatten,NONSHIFTER,GOLD_STANDARD
checken,NONSHIFTER,GOLD_STANDARD
chiffonnieren,NONSHIFTER,GOLD_STANDARD
chromatisieren,NONSHIFTER,GOLD_STANDARD
coachen,NONSHIFTER,GOLD_STANDARD
computen,NONSHIFTER,GOLD_STANDARD
cruisen,NONSHIFTER,GOLD_STANDARD
dabeihaben,NONSHIFTER,GOLD_STANDARD
dabeisein,NONSHIFTER,GOLD_STANDARD
dabeistehen,NONSHIFTER,GOLD_STANDARD
dahinsiechen,SHIFTER,GOLD_STANDARD
dahinterstehen,NONSHIFTER,GOLD_STANDARD
dämmen,SHIFTER,GOLD_STANDARD
dämpfen,SHIFTER,BOOTSTRAPPED
danebengehen,SHIFTER,BOOTSTRAPPED
danisieren,NONSHIFTER,GOLD_STANDARD
danksagen,NONSHIFTER,GOLD_STANDARD
darangehen,NONSHIFTER,GOLD_STANDARD
daranmachen,NONSHIFTER,GOLD_STANDARD
daransetzen,NONSHIFTER,GOLD_STANDARD
darbringen,NONSHIFTER,GOLD_STANDARD
darniederliegen,NONSHIFTER,GOLD_STANDARD
darstellen,NONSHIFTER,GOLD_STANDARD
dasein,NONSHIFTER,GOLD_STANDARD
dasitzen,NONSHIFTER,GOLD_STANDARD
davongehen,SHIFTER,BOOTSTRAPPED
davonkommen,NONSHIFTER,GOLD_STANDARD
davonscheuchen,SHIFTER,GOLD_STANDARD
davontreiben,SHIFTER,GOLD_STANDARD
dazurechnen,NONSHIFTER,GOLD_STANDARD
dazuschreiben,NONSHIFTER,GOLD_STANDARD
dazustellen,NONSHIFTER,GOLD_STANDARD
dazustoßen,NONSHIFTER,GOLD_STANDARD
dazuzählen,NONSHIFTER,GOLD_STANDARD
deeskalieren,SHIFTER,BOOTSTRAPPED
defilieren,NONSHIFTER,GOLD_STANDARD
degenerieren,NONSHIFTER,GOLD_STANDARD
degradieren,NONSHIFTER,GOLD_STANDARD
dehydratisieren,NONSHIFTER,GOLD_STANDARD
dekapitieren,NONSHIFTER,GOLD_STANDARD
dekuvrieren,NONSHIFTER,BOOTSTRAPPED
delegieren,NONSHIFTER,GOLD_STANDARD
dementieren,NONSHIFTER,GOLD_STANDARD
demolieren,SHIFTER,GOLD_STANDARD
demoralisieren,NONSHIFTER,GOLD_STANDARD
demotivieren,NONSHIFTER,GOLD_STANDARD
demütigen,NONSHIFTER,GOLD_STANDARD
denaturalisieren,NONSHIFTER,GOLD_STANDARD
denunzieren,NONSHIFTER,GOLD_STANDARD
deodorieren,NONSHIFTER,GOLD_STANDARD
deportieren,SHIFTER,BOOTSTRAPPED
desarmieren,NONSHIFTER,GOLD_STANDARD
desillusionieren,NONSHIFTER,GOLD_STANDARD
destabilisieren,SHIFTER,BOOTSTRAPPED
destruieren,SHIFTER,BOOTSTRAPPED
deutschtümeln,NONSHIFTER,GOLD_STANDARD
devastieren,SHIFTER,BOOTSTRAPPED
devitalisieren,SHIFTER,GOLD_STANDARD
devorieren,NONSHIFTER,GOLD_STANDARD
dezimalisieren,NONSHIFTER,GOLD_STANDARD
dezimieren,SHIFTER,BOOTSTRAPPED
diabolisieren,NONSHIFTER,GOLD_STANDARD
dialysieren,NONSHIFTER,GOLD_STANDARD
dichtmachen,NONSHIFTER,BOOTSTRAPPED
differieren,NONSHIFTER,GOLD_STANDARD
diffundieren,NONSHIFTER,GOLD_STANDARD
diskontieren,SHIFTER,BOOTSTRAPPED
diskriminieren,NONSHIFTER,BOOTSTRAPPED
disqualifizieren,SHIFTER,BOOTSTRAPPED
divergieren,SHIFTER,GOLD_STANDARD
docken,NONSHIFTER,GOLD_STANDARD
dolmetschen,NONSHIFTER,GOLD_STANDARD
domestizieren,NONSHIFTER,BOOTSTRAPPED
dörren,NONSHIFTER,GOLD_STANDARD
doublen,NONSHIFTER,GOLD_STANDARD
draufgehen,SHIFTER,GOLD_STANDARD
dreschen,NONSHIFTER,GOLD_STANDARD
dritteln,NONSHIFTER,GOLD_STANDARD
driven,NONSHIFTER,GOLD_STANDARD
drohen,NONSHIFTER,GOLD_STANDARD
dröhnen,NONSHIFTER,GOLD_STANDARD
drosseln,SHIFTER,GOLD_STANDARD
drücken,SHIFTER,GOLD_STANDARD
dudeln,NONSHIFTER,GOLD_STANDARD
duften,NONSHIFTER,GOLD_STANDARD
düngen,NONSHIFTER,GOLD_STANDARD
dunkeln,NONSHIFTER,GOLD_STANDARD
dünken,NONSHIFTER,GOLD_STANDARD
dünsten,NONSHIFTER,GOLD_STANDARD
duplizieren,NONSHIFTER,GOLD_STANDARD
durchbiegen,NONSHIFTER,GOLD_STANDARD
durchbrechen,SHIFTER,BOOTSTRAPPED
durchbrennen,SHIFTER,BOOTSTRAPPED
durchbringen,NONSHIFTER,GOLD_STANDARD
durcheinandergeraten,NONSHIFTER,GOLD_STANDARD
durchfluten,NONSHIFTER,GOLD_STANDARD
durchführen,NONSHIFTER,GOLD_STANDARD
durchgreifen,NONSHIFTER,GOLD_STANDARD
durchhalten,NONSHIFTER,GOLD_STANDARD
durchhauen,SHIFTER,BOOTSTRAPPED
durchkreuzen,SHIFTER,BOOTSTRAPPED
durchkucken,NONSHIFTER,GOLD_STANDARD
durchlöchern,NONSHIFTER,GOLD_STANDARD
durchprügeln,NONSHIFTER,GOLD_STANDARD
durchqueren,NONSHIFTER,GOLD_STANDARD
durchrutschen,NONSHIFTER,GOLD_STANDARD
durchschlagen,NONSHIFTER,GOLD_STANDARD
durchstreichen,NONSHIFTER,GOLD_STANDARD
durchtrennen,NONSHIFTER,BOOTSTRAPPED
dürfen,NONSHIFTER,GOLD_STANDARD
dursten,NONSHIFTER,GOLD_STANDARD
duschen,NONSHIFTER,GOLD_STANDARD
dustern,NONSHIFTER,GOLD_STANDARD
düstern,NONSHIFTER,GOLD_STANDARD
ebben,SHIFTER,BOOTSTRAPPED
eggen,NONSHIFTER,GOLD_STANDARD
eichen,NONSHIFTER,GOLD_STANDARD
einbalsamieren,NONSHIFTER,GOLD_STANDARD
einberufen,NONSHIFTER,GOLD_STANDARD
einbimsen,NONSHIFTER,GOLD_STANDARD
einbrechen,NONSHIFTER,GOLD_STANDARD
einbringen,NONSHIFTER,GOLD_STANDARD
eindämmen,SHIFTER,BOOTSTRAPPED
eindampfen,NONSHIFTER,BOOTSTRAPPED
eindosen,NONSHIFTER,GOLD_STANDARD
eindrehen,NONSHIFTER,GOLD_STANDARD
einen,NONSHIFTER,GOLD_STANDARD
einengen,SHIFTER,BOOTSTRAPPED
einfädeln,NONSHIFTER,GOLD_STANDARD
einfordern,NONSHIFTER,GOLD_STANDARD
eingeben,NONSHIFTER,GOLD_STANDARD
eingliedern,NONSHIFTER,GOLD_STANDARD
eingravieren,NONSHIFTER,GOLD_STANDARD
eingreifen,NONSHIFTER,GOLD_STANDARD
einhaken,NONSHIFTER,GOLD_STANDARD
einhauen,NONSHIFTER,GOLD_STANDARD
einigeln,NONSHIFTER,GOLD_STANDARD
einigen,NONSHIFTER,GOLD_STANDARD
einklagen,NONSHIFTER,GOLD_STANDARD
einkleben,NONSHIFTER,GOLD_STANDARD
einkommen,NONSHIFTER,GOLD_STANDARD
einkremen,NONSHIFTER,GOLD_STANDARD
einkriegen,NONSHIFTER,GOLD_STANDARD
einleben,NONSHIFTER,GOLD_STANDARD
einliefern,NONSHIFTER,GOLD_STANDARD
einmachen,NONSHIFTER,GOLD_STANDARD
einmessen,NONSHIFTER,GOLD_STANDARD
einnisten,NONSHIFTER,GOLD_STANDARD
einpennen,NONSHIFTER,GOLD_STANDARD
einplanen,NONSHIFTER,GOLD_STANDARD
einratzen,NONSHIFTER,GOLD_STANDARD
einreden,NONSHIFTER,GOLD_STANDARD
einregnen,NONSHIFTER,GOLD_STANDARD
einreiben,NONSHIFTER,GOLD_STANDARD
einreißen,SHIFTER,BOOTSTRAPPED
einreisen,NONSHIFTER,GOLD_STANDARD
einrenken,NONSHIFTER,GOLD_STANDARD
einrollen,NONSHIFTER,GOLD_STANDARD
einrücken,NONSHIFTER,GOLD_STANDARD
einsargen,NONSHIFTER,GOLD_STANDARD
einschäumen,NONSHIFTER,GOLD_STANDARD
einschicken,NONSHIFTER,GOLD_STANDARD
einschlafen,SHIFTER,BOOTSTRAPPED
einschließen,SHIFTER,GOLD_STANDARD
einschlummern,SHIFTER,BOOTSTRAPPED
einschmuggeln,NONSHIFTER,GOLD_STANDARD
einschnüren,NONSHIFTER,GOLD_STANDARD
einsegnen,NONSHIFTER,GOLD_STANDARD
einseifen,NONSHIFTER,GOLD_STANDARD
einsenden,NONSHIFTER,GOLD_STANDARD
einsitzen,NONSHIFTER,GOLD_STANDARD
einsperren,NONSHIFTER,GOLD_STANDARD
einstampfen,SHIFTER,BOOTSTRAPPED
einstauben,NONSHIFTER,GOLD_STANDARD
einstoßen,NONSHIFTER,BOOTSTRAPPED
einstrahlen,NONSHIFTER,GOLD_STANDARD
einströmen,NONSHIFTER,GOLD_STANDARD
einstürzen,SHIFTER,GOLD_STANDARD
eintauschen,NONSHIFTER,GOLD_STANDARD
eintreffen,NONSHIFTER,GOLD_STANDARD
einwenden,NONSHIFTER,GOLD_STANDARD
einwerfen,NONSHIFTER,BOOTSTRAPPED
einwilligen,NONSHIFTER,GOLD_STANDARD
einziehen,NONSHIFTER,GOLD_STANDARD
eisen,NONSHIFTER,GOLD_STANDARD
ekeln,NONSHIFTER,GOLD_STANDARD
elektrisieren,NONSHIFTER,GOLD_STANDARD
eliminieren,SHIFTER,GOLD_STANDARD
eloxieren,NONSHIFTER,GOLD_STANDARD
emeritieren,NONSHIFTER,GOLD_STANDARD
emigrieren,NONSHIFTER,GOLD_STANDARD
empfehlen,NONSHIFTER,GOLD_STANDARD
emporragen,NONSHIFTER,GOLD_STANDARD
emporspringen,NONSHIFTER,GOLD_STANDARD
encodieren,NONSHIFTER,GOLD_STANDARD
enden,SHIFTER,GOLD_STANDARD
endigen,SHIFTER,GOLD_STANDARD
entarten,SHIFTER,BOOTSTRAPPED
entasten,NONSHIFTER,GOLD_STANDARD
entäußern,NONSHIFTER,GOLD_STANDARD
entbehren,SHIFTER,GOLD_STANDARD
entbinden,SHIFTER,GOLD_STANDARD
entblöden,NONSHIFTER,GOLD_STANDARD
entblumen,NONSHIFTER,GOLD_STANDARD
entdämonisieren,NONSHIFTER,GOLD_STANDARD
entdemokratisieren,NONSHIFTER,GOLD_STANDARD
entdramatisieren,NONSHIFTER,BOOTSTRAPPED
enterben,NONSHIFTER,GOLD_STANDARD
entfallen,SHIFTER,BOOTSTRAPPED
entfernen,SHIFTER,BOOTSTRAPPED
entfliehen,SHIFTER,BOOTSTRAPPED
entführen,NONSHIFTER,GOLD_STANDARD
entgasen,NONSHIFTER,GOLD_STANDARD
entgegenlaufen,NONSHIFTER,GOLD_STANDARD
entgegensehen,NONSHIFTER,GOLD_STANDARD
entgegentreten,SHIFTER,GOLD_STANDARD
entgegenwirken,SHIFTER,BOOTSTRAPPED
entgehen,SHIFTER,BOOTSTRAPPED
entgleiten,SHIFTER,BOOTSTRAPPED
entheben,SHIFTER,GOLD_STANDARD
entheiligen,SHIFTER,GOLD_STANDARD
entkeimen,NONSHIFTER,BOOTSTRAPPED
entkleiden,SHIFTER,BOOTSTRAPPED
entknebeln,NONSHIFTER,GOLD_STANDARD
entkommen,SHIFTER,GOLD_STANDARD
entkräften,SHIFTER,BOOTSTRAPPED
entkräftigen,NONSHIFTER,GOLD_STANDARD
entkrampfen,NONSHIFTER,BOOTSTRAPPED
entladen,SHIFTER,BOOTSTRAPPED
entlangbewegen,NONSHIFTER,GOLD_STANDARD
entlangeilen,NONSHIFTER,GOLD_STANDARD
entlangschleichen,NONSHIFTER,GOLD_STANDARD
entlangspazieren,NONSHIFTER,GOLD_STANDARD
entlangstolzieren,NONSHIFTER,GOLD_STANDARD
entlangtaumeln,NONSHIFTER,GOLD_STANDARD
entlangwachsen,NONSHIFTER,GOLD_STANDARD
entlassen,SHIFTER,GOLD_STANDARD
entlasten,SHIFTER,BOOTSTRAPPED
entlauben,NONSHIFTER,GOLD_STANDARD
entlaufen,SHIFTER,BOOTSTRAPPED
entledigen,SHIFTER,BOOTSTRAPPED
entleeren,NONSHIFTER,GOLD_STANDARD
entleiben,NONSHIFTER,GOLD_STANDARD
entlüften,NONSHIFTER,GOLD_STANDARD
entmachten,SHIFTER,BOOTSTRAPPED
entmagnetisieren,NONSHIFTER,GOLD_STANDARD
entmythologisieren,NONSHIFTER,GOLD_STANDARD
entraten,SHIFTER,GOLD_STANDARD
enträtseln,NONSHIFTER,GOLD_STANDARD
entrinnen,SHIFTER,BOOTSTRAPPED
entrücken,NONSHIFTER,GOLD_STANDARD
entrümpeln,NONSHIFTER,BOOTSTRAPPED
entsagen,SHIFTER,BOOTSTRAPPED
entschädigen,SHIFTER,BOOTSTRAPPED
entschärfen,SHIFTER,BOOTSTRAPPED
entschlafen,SHIFTER,GOLD_STANDARD
entschleiern,NONSHIFTER,GOLD_STANDARD
entschleunigen,NONSHIFTER,GOLD_STANDARD
entschlummern,SHIFTER,BOOTSTRAPPED
entschlüpfen,NONSHIFTER,BOOTSTRAPPED
entschuldigen,NONSHIFTER,GOLD_STANDARD
entschwinden,SHIFTER,BOOTSTRAPPED
entsenden,NONSHIFTER,GOLD_STANDARD
entsetzen,NONSHIFTER,GOLD_STANDARD
entsilbern,NONSHIFTER,GOLD_STANDARD
entsinnen,NONSHIFTER,GOLD_STANDARD
entspannen,SHIFTER,BOOTSTRAPPED
entsperren,NONSHIFTER,GOLD_STANDARD
entsprechen,NONSHIFTER,GOLD_STANDARD
entspringen,NONSHIFTER,GOLD_STANDARD
entstabilisieren,SHIFTER,BOOTSTRAPPED
entsteigen,NONSHIFTER,GOLD_STANDARD
entstellen,NONSHIFTER,BOOTSTRAPPED
entstofflichen,SHIFTER,BOOTSTRAPPED
entstören,NONSHIFTER,BOOTSTRAPPED
enttabuisieren,NONSHIFTER,GOLD_STANDARD
entwachsen,SHIFTER,GOLD_STANDARD
entwanzen,NONSHIFTER,GOLD_STANDARD
entweihen,SHIFTER,BOOTSTRAPPED
entwirren,NONSHIFTER,GOLD_STANDARD
entwischen,SHIFTER,BOOTSTRAPPED
entwürdigen,SHIFTER,BOOTSTRAPPED
entwurzeln,NONSHIFTER,GOLD_STANDARD
entziehen,SHIFTER,BOOTSTRAPPED
entzundern,NONSHIFTER,GOLD_STANDARD
entzweibrechen,NONSHIFTER,BOOTSTRAPPED
entzweien,NONSHIFTER,GOLD_STANDARD
erbeuten,NONSHIFTER,GOLD_STANDARD
erbieten,NONSHIFTER,GOLD_STANDARD
erbittern,NONSHIFTER,GOLD_STANDARD
erbleichen,NONSHIFTER,BOOTSTRAPPED
erblinden,NONSHIFTER,GOLD_STANDARD
erden,NONSHIFTER,GOLD_STANDARD
erfordern,NONSHIFTER,GOLD_STANDARD
erfühlen,NONSHIFTER,GOLD_STANDARD
erfüllen,NONSHIFTER,GOLD_STANDARD
ergaunern,NONSHIFTER,GOLD_STANDARD
ergeben,NONSHIFTER,GOLD_STANDARD
ergreifen,NONSHIFTER,GOLD_STANDARD
ergrimmen,NONSHIFTER,GOLD_STANDARD
erhandeln,NONSHIFTER,GOLD_STANDARD
erhängen,NONSHIFTER,GOLD_STANDARD
erhaschen,NONSHIFTER,GOLD_STANDARD
erheischen,NONSHIFTER,GOLD_STANDARD
erhören,NONSHIFTER,GOLD_STANDARD
erkalten,SHIFTER,BOOTSTRAPPED
erkämpfen,NONSHIFTER,GOLD_STANDARD
erklimmen,NONSHIFTER,GOLD_STANDARD
erkundigen,NONSHIFTER,GOLD_STANDARD
erküren,NONSHIFTER,GOLD_STANDARD
erlahmen,SHIFTER,BOOTSTRAPPED
erledigen,NONSHIFTER,GOLD_STANDARD
erleichtern,NONSHIFTER,GOLD_STANDARD
erleuchten,NONSHIFTER,GOLD_STANDARD
erlöschen,SHIFTER,GOLD_STANDARD
ermächtigen,NONSHIFTER,GOLD_STANDARD
ermäßigen,NONSHIFTER,GOLD_STANDARD
ermatten,NONSHIFTER,BOOTSTRAPPED
ernähren,NONSHIFTER,GOLD_STANDARD
erniedrigen,SHIFTER,BOOTSTRAPPED
erodieren,NONSHIFTER,BOOTSTRAPPED
erotisieren,NONSHIFTER,GOLD_STANDARD
erschaffen,NONSHIFTER,GOLD_STANDARD
erschauern,NONSHIFTER,GOLD_STANDARD
erscheinen,NONSHIFTER,GOLD_STANDARD
erschlaffen,SHIFTER,BOOTSTRAPPED
erschlagen,NONSHIFTER,GOLD_STANDARD
erschmeicheln,NONSHIFTER,GOLD_STANDARD
erschmelzen,NONSHIFTER,GOLD_STANDARD
erschöpfen,SHIFTER,GOLD_STANDARD
erschwimmen,NONSHIFTER,GOLD_STANDARD
ersetzen,SHIFTER,BOOTSTRAPPED
ersingen,NONSHIFTER,GOLD_STANDARD
erstatten,NONSHIFTER,GOLD_STANDARD
erstechen,NONSHIFTER,GOLD_STANDARD
ersterben,SHIFTER,BOOTSTRAPPED
ersticken,SHIFTER,GOLD_STANDARD
erstrahlen,NONSHIFTER,GOLD_STANDARD
ersuchen,NONSHIFTER,GOLD_STANDARD
ersurfen,NONSHIFTER,GOLD_STANDARD
ertasten,NONSHIFTER,GOLD_STANDARD
ertragen,NONSHIFTER,BOOTSTRAPPED
erträumen,NONSHIFTER,GOLD_STANDARD
ertrinken,NONSHIFTER,GOLD_STANDARD
ertrotzen,NONSHIFTER,GOLD_STANDARD
erwachsen,NONSHIFTER,GOLD_STANDARD
erwähnen,NONSHIFTER,GOLD_STANDARD
erwecken,NONSHIFTER,GOLD_STANDARD
erwehren,SHIFTER,BOOTSTRAPPED
erweichen,NONSHIFTER,BOOTSTRAPPED
erwidern,NONSHIFTER,GOLD_STANDARD
erwirken,NONSHIFTER,BOOTSTRAPPED
erwirtschaften,NONSHIFTER,GOLD_STANDARD
erzeigen,NONSHIFTER,GOLD_STANDARD
erziehen,NONSHIFTER,GOLD_STANDARD
erzielen,NONSHIFTER,GOLD_STANDARD
erzittern,NONSHIFTER,GOLD_STANDARD
evakuieren,NONSHIFTER,GOLD_STANDARD
evaporieren,SHIFTER,BOOTSTRAPPED
exkludieren,SHIFTER,BOOTSTRAPPED
exkulpieren,SHIFTER,GOLD_STANDARD
expatriieren,SHIFTER,GOLD_STANDARD
experimentieren,NONSHIFTER,GOLD_STANDARD
explodieren,SHIFTER,BOOTSTRAPPED
exponieren,NONSHIFTER,GOLD_STANDARD
exportieren,NONSHIFTER,GOLD_STANDARD
fachsimpeln,NONSHIFTER,GOLD_STANDARD
fackeln,NONSHIFTER,GOLD_STANDARD
fahrenlassen,SHIFTER,GOLD_STANDARD
fallen,SHIFTER,BOOTSTRAPPED
fallenlassen,SHIFTER,BOOTSTRAPPED
falsifizieren,SHIFTER,GOLD_STANDARD
fangen,NONSHIFTER,GOLD_STANDARD
faschisieren,NONSHIFTER,GOLD_STANDARD
fasten,NONSHIFTER,GOLD_STANDARD
faulen,SHIFTER,BOOTSTRAPPED
fechten,NONSHIFTER,BOOTSTRAPPED
fehlen,SHIFTER,BOOTSTRAPPED
fehlschlagen,SHIFTER,BOOTSTRAPPED
feilbieten,NONSHIFTER,GOLD_STANDARD
feilhalten,NONSHIFTER,GOLD_STANDARD
feinmachen,NONSHIFTER,GOLD_STANDARD
feixen,NONSHIFTER,GOLD_STANDARD
fernbleiben,SHIFTER,BOOTSTRAPPED
fernhalten,SHIFTER,BOOTSTRAPPED
fernliegen,SHIFTER,BOOTSTRAPPED
fertigkriegen,NONSHIFTER,GOLD_STANDARD
festbeißen,NONSHIFTER,GOLD_STANDARD
festigen,NONSHIFTER,GOLD_STANDARD
festketten,NONSHIFTER,GOLD_STANDARD
festklammern,NONSHIFTER,GOLD_STANDARD
festkleben,NONSHIFTER,GOLD_STANDARD
festpappen,NONSHIFTER,GOLD_STANDARD
feststehen,NONSHIFTER,GOLD_STANDARD
festziehen,NONSHIFTER,BOOTSTRAPPED
festzurren,NONSHIFTER,GOLD_STANDARD
feuern,SHIFTER,GOLD_STANDARD
filtern,NONSHIFTER,GOLD_STANDARD
filtrieren,NONSHIFTER,GOLD_STANDARD
fingieren,NONSHIFTER,GOLD_STANDARD
firnissen,NONSHIFTER,GOLD_STANDARD
flachfallen,SHIFTER,GOLD_STANDARD
flammen,NONSHIFTER,GOLD_STANDARD
flämmen,NONSHIFTER,GOLD_STANDARD
flanken,NONSHIFTER,GOLD_STANDARD
flankieren,NONSHIFTER,GOLD_STANDARD
fleddern,NONSHIFTER,BOOTSTRAPPED
flehen,NONSHIFTER,GOLD_STANDARD
fliegen,NONSHIFTER,GOLD_STANDARD
fliehen,SHIFTER,GOLD_STANDARD
flippern,NONSHIFTER,GOLD_STANDARD
flirren,NONSHIFTER,GOLD_STANDARD
flößen,NONSHIFTER,GOLD_STANDARD
flöten,NONSHIFTER,GOLD_STANDARD
flüchten,SHIFTER,GOLD_STANDARD
fluoridieren,NONSHIFTER,GOLD_STANDARD
flüstern,NONSHIFTER,GOLD_STANDARD
fluten,NONSHIFTER,GOLD_STANDARD
flutschen,NONSHIFTER,GOLD_STANDARD
fohlen,NONSHIFTER,GOLD_STANDARD
forcieren,NONSHIFTER,GOLD_STANDARD
fördern,NONSHIFTER,GOLD_STANDARD
formen,NONSHIFTER,GOLD_STANDARD
fortbilden,NONSHIFTER,GOLD_STANDARD
fortbringen,SHIFTER,BOOTSTRAPPED
fortentwickeln,NONSHIFTER,GOLD_STANDARD
fortfallen,SHIFTER,BOOTSTRAPPED
fortgehen,SHIFTER,GOLD_STANDARD
fortjagen,SHIFTER,GOLD_STANDARD
fortkommen,SHIFTER,BOOTSTRAPPED
fortleben,NONSHIFTER,GOLD_STANDARD
forträumen,SHIFTER,GOLD_STANDARD
fortschaffen,SHIFTER,BOOTSTRAPPED
fortscheuchen,SHIFTER,BOOTSTRAPPED
fortschicken,SHIFTER,GOLD_STANDARD
fortschreiben,NONSHIFTER,GOLD_STANDARD
fortstreben,NONSHIFTER,GOLD_STANDARD
forttreiben,SHIFTER,BOOTSTRAPPED
fortwirken,NONSHIFTER,GOLD_STANDARD
foulen,NONSHIFTER,GOLD_STANDARD
foxtrotten,NONSHIFTER,GOLD_STANDARD
fraktionieren,NONSHIFTER,GOLD_STANDARD
frakturieren,SHIFTER,BOOTSTRAPPED
frappieren,NONSHIFTER,GOLD_STANDARD
freihalten,NONSHIFTER,GOLD_STANDARD
freikämpfen,NONSHIFTER,GOLD_STANDARD
freimachen,SHIFTER,BOOTSTRAPPED
freisetzen,NONSHIFTER,BOOTSTRAPPED
freisprechen,SHIFTER,BOOTSTRAPPED
freistellen,NONSHIFTER,BOOTSTRAPPED
fremden,NONSHIFTER,GOLD_STANDARD
fressen,SHIFTER,GOLD_STANDARD
frischen,NONSHIFTER,GOLD_STANDARD
fritieren,NONSHIFTER,GOLD_STANDARD
frohlocken,NONSHIFTER,GOLD_STANDARD
frottieren,NONSHIFTER,GOLD_STANDARD
frühpensionieren,NONSHIFTER,GOLD_STANDARD
funzen,NONSHIFTER,GOLD_STANDARD
fürsprechen,NONSHIFTER,GOLD_STANDARD
fusionieren,NONSHIFTER,GOLD_STANDARD
fusseln,NONSHIFTER,GOLD_STANDARD
fußeln,NONSHIFTER,GOLD_STANDARD
fußen,NONSHIFTER,GOLD_STANDARD
füßeln,NONSHIFTER,GOLD_STANDARD
futtern,NONSHIFTER,GOLD_STANDARD
gaffen,NONSHIFTER,GOLD_STANDARD
gären,NONSHIFTER,GOLD_STANDARD
gebieten,NONSHIFTER,GOLD_STANDARD
gebrauchen,NONSHIFTER,GOLD_STANDARD
gebühren,NONSHIFTER,GOLD_STANDARD
gefährden,SHIFTER,GOLD_STANDARD
gegenlesen,NONSHIFTER,GOLD_STANDARD
gegensteuern,NONSHIFTER,BOOTSTRAPPED
gegenüberstellen,NONSHIFTER,GOLD_STANDARD
gegenübertreten,SHIFTER,GOLD_STANDARD
geheimhalten,NONSHIFTER,GOLD_STANDARD
gehorchen,NONSHIFTER,GOLD_STANDARD
geiern,NONSHIFTER,GOLD_STANDARD
geigen,NONSHIFTER,GOLD_STANDARD
geißeln,NONSHIFTER,GOLD_STANDARD
gelieren,NONSHIFTER,GOLD_STANDARD
